Wavenumber;Absorbance
2962.90;2.40
2963.14;2.40
2963.38;2.40
2963.62;2.40
2963.86;2.40
2964.10;2.40
2964.34;2.40
2964.58;2.40
2964.83;2.40
2965.07;2.40
2965.31;2.40
2965.55;2.40
2965.79;2.40
2966.03;2.40
2966.27;2.40
2966.51;2.40
2966.75;2.41
2967.00;2.41
2967.24;2.41
2967.48;2.41
2967.72;2.41
2967.96;2.41
2968.20;2.41
2968.44;2.41
2968.68;2.41
2968.92;2.42
2969.17;2.42
2969.41;2.41
2969.65;2.41
2969.89;2.41
2970.13;2.41
2970.37;2.41
2970.61;2.41
2970.85;2.41
2971.09;2.42
2971.33;2.42
2971.58;2.42
2971.82;2.42
2972.06;2.42
2972.30;2.42
2972.54;2.42
2972.78;2.42
2973.02;2.42
2973.26;2.42
2973.50;2.42
2973.75;2.42
2973.99;2.42
2974.23;2.42
2974.47;2.42
2974.71;2.43
2974.95;2.43
2975.19;2.43
2975.43;2.43
2975.67;2.43
2975.91;2.43
2976.16;2.43
2976.40;2.43
2976.64;2.43
2976.88;2.43
2977.12;2.43
2977.36;2.43
2977.60;2.43
2977.84;2.43
2978.08;2.43
2978.33;2.43
2978.57;2.43
2978.81;2.43
2979.05;2.43
2979.29;2.43
2979.53;2.43
2979.77;2.43
2980.01;2.43
2980.25;2.43
2980.49;2.43
2980.74;2.43
2980.98;2.43
2981.22;2.43
2981.46;2.43
2981.70;2.43
2981.94;2.43
2982.18;2.43
2982.42;2.43
2982.66;2.43
2982.91;2.43
2983.15;2.43
2983.39;2.43
2983.63;2.43
2983.87;2.43
2984.11;2.43
2984.35;2.43
2984.59;2.43
2984.83;2.43
2985.08;2.43
2985.32;2.43
2985.56;2.43
2985.80;2.43
2986.04;2.43
2986.28;2.43
2986.52;2.43
2986.76;2.43
2987.00;2.43
2987.24;2.43
2987.49;2.42
2987.73;2.42
2987.97;2.42
2988.21;2.43
2988.45;2.43
2988.69;2.43
2988.93;2.42
2989.17;2.42
2989.41;2.42
2989.66;2.42
2989.90;2.42
2990.14;2.42
2990.38;2.42
2990.62;2.42
2990.86;2.42
2991.10;2.42
2991.34;2.42
2991.58;2.42
2991.82;2.42
2992.07;2.42
2992.31;2.42
2992.55;2.41
2992.79;2.41
2993.03;2.41
2993.27;2.41
2993.51;2.41
2993.75;2.41
2993.99;2.41
2994.24;2.41
2994.48;2.41
2994.72;2.41
2994.96;2.41
2995.20;2.40
2995.44;2.40
2995.68;2.40
2995.92;2.40
2996.16;2.40
2996.41;2.40
2996.65;2.40
2996.89;2.40
2997.13;2.40
2997.37;2.40
2997.61;2.39
2997.85;2.39
2998.09;2.39
2998.33;2.39
2998.57;2.39
2998.82;2.39
2999.06;2.39
2999.30;2.39
2999.54;2.39
2999.78;2.39
3000.02;2.39
3000.26;2.39
3000.50;2.39
3000.74;2.39
3000.99;2.39
3001.23;2.38
3001.47;2.38
3001.71;2.38
3001.95;2.38
3002.19;2.38
3002.43;2.38
3002.67;2.38
3002.91;2.38
3003.15;2.38
3003.40;2.38
3003.64;2.38
3003.88;2.38
3004.12;2.38
3004.36;2.38
3004.60;2.38
3004.84;2.38
3005.08;2.38
3005.32;2.38
3005.57;2.38
3005.81;2.38
3006.05;2.38
3006.29;2.37
3006.53;2.37
3006.77;2.37
3007.01;2.37
3007.25;2.37
3007.49;2.38
3007.73;2.38
3007.98;2.38
3008.22;2.38
3008.46;2.38
3008.70;2.38
3008.94;2.38
3009.18;2.38
3009.42;2.38
3009.66;2.38
3009.90;2.38
3010.15;2.38
3010.39;2.38
3010.63;2.38
3010.87;2.38
3011.11;2.38
3011.35;2.38
3011.59;2.38
3011.83;2.38
3012.07;2.38
3012.32;2.38
3012.56;2.38
3012.80;2.38
3013.04;2.38
3013.28;2.38
3013.52;2.38
3013.76;2.38
3014.00;2.38
3014.24;2.38
3014.48;2.38
3014.73;2.38
3014.97;2.38
3015.21;2.38
3015.45;2.38
3015.69;2.39
3015.93;2.39
3016.17;2.39
3016.41;2.39
3016.65;2.39
3016.90;2.38
3017.14;2.38
3017.38;2.38
3017.62;2.38
3017.86;2.38
3018.10;2.38
3018.34;2.38
3018.58;2.38
3018.82;2.38
3019.06;2.38
3019.31;2.38
3019.55;2.38
3019.79;2.38
3020.03;2.38
3020.27;2.38
3020.51;2.38
3020.75;2.38
3020.99;2.38
3021.23;2.38
3021.48;2.38
3021.72;2.38
3021.96;2.38
3022.20;2.38
3022.44;2.38
3022.68;2.38
3022.92;2.38
3023.16;2.38
3023.40;2.38
3023.65;2.38
3023.89;2.37
3024.13;2.37
3024.37;2.37
3024.61;2.37
3024.85;2.37
3025.09;2.37
3025.33;2.37
3025.57;2.37
3025.81;2.37
3026.06;2.37
3026.30;2.37
3026.54;2.37
3026.78;2.37
3027.02;2.37
3027.26;2.37
3027.50;2.37
3027.74;2.37
3027.98;2.37
3028.23;2.37
3028.47;2.37
3028.71;2.37
3028.95;2.37
3029.19;2.37
3029.43;2.37
3029.67;2.37
3029.91;2.37
3030.15;2.37
3030.39;2.37
3030.64;2.37
3030.88;2.37
3031.12;2.37
3031.36;2.37
3031.60;2.37
3031.84;2.37
3032.08;2.37
3032.32;2.37
3032.56;2.37
3032.81;2.37
3033.05;2.37
3033.29;2.38
3033.53;2.38
3033.77;2.38
3034.01;2.38
3034.25;2.38
3034.49;2.38
3034.73;2.38
3034.98;2.38
3035.22;2.38
3035.46;2.38
3035.70;2.38
3035.94;2.39
3036.18;2.39
3036.42;2.39
3036.66;2.39
3036.90;2.39
3037.14;2.39
3037.39;2.39
3037.63;2.39
3037.87;2.39
3038.11;2.39
3038.35;2.39
3038.59;2.39
3038.83;2.39
3039.07;2.39
3039.31;2.39
3039.56;2.39
3039.80;2.39
3040.04;2.39
3040.28;2.39
3040.52;2.40
3040.76;2.40
3041.00;2.40
3041.24;2.40
3041.48;2.40
3041.72;2.40
3041.97;2.40
3042.21;2.40
3042.45;2.40
3042.69;2.40
3042.93;2.41
3043.17;2.41
3043.41;2.41
3043.65;2.41
3043.89;2.41
3044.14;2.41
3044.38;2.41
3044.62;2.42
3044.86;2.42
3045.10;2.42
3045.34;2.42
3045.58;2.42
3045.82;2.43
3046.06;2.43
3046.30;2.43
3046.55;2.43
3046.79;2.43
3047.03;2.43
3047.27;2.43
3047.51;2.43
3047.75;2.44
3047.99;2.44
3048.23;2.44
3048.47;2.44
3048.72;2.44
3048.96;2.44
3049.20;2.45
3049.44;2.45
3049.68;2.45
3049.92;2.45
3050.16;2.45
3050.40;2.45
3050.64;2.45
3050.89;2.45
3051.13;2.46
3051.37;2.46
3051.61;2.46
3051.85;2.46
3052.09;2.46
3052.33;2.46
3052.57;2.46
3052.81;2.46
3053.05;2.47
3053.30;2.47
3053.54;2.47
3053.78;2.47
3054.02;2.47
3054.26;2.47
3054.50;2.48
3054.74;2.48
3054.98;2.48
3055.22;2.48
3055.47;2.48
3055.71;2.48
3055.95;2.48
3056.19;2.48
3056.43;2.48
3056.67;2.48
3056.91;2.49
3057.15;2.49
3057.39;2.49
3057.63;2.49
3057.88;2.49
3058.12;2.49
3058.36;2.49
3058.60;2.49
3058.84;2.49
3059.08;2.49
3059.32;2.49
3059.56;2.50
3059.80;2.50
3060.05;2.50
3060.29;2.50
3060.53;2.50
3060.77;2.51
3061.01;2.51
3061.25;2.51
3061.49;2.51
3061.73;2.51
3061.97;2.51
3062.22;2.51
3062.46;2.51
3062.70;2.51
3062.94;2.51
3063.18;2.51
3063.42;2.51
3063.66;2.51
3063.90;2.51
3064.14;2.51
3064.38;2.52
3064.63;2.52
3064.87;2.52
3065.11;2.52
3065.35;2.52
3065.59;2.52
3065.83;2.52
3066.07;2.53
3066.31;2.53
3066.55;2.53
3066.80;2.53
3067.04;2.53
3067.28;2.54
3067.52;2.54
3067.76;2.54
3068.00;2.54
3068.24;2.54
3068.48;2.54
3068.72;2.54
3068.96;2.54
3069.21;2.55
3069.45;2.55
3069.69;2.55
3069.93;2.55
3070.17;2.55
3070.41;2.55
3070.65;2.55
3070.89;2.56
3071.13;2.56
3071.38;2.56
3071.62;2.56
3071.86;2.56
3072.10;2.56
3072.34;2.56
3072.58;2.56
3072.82;2.56
3073.06;2.56
3073.30;2.57
3073.54;2.57
3073.79;2.57
3074.03;2.57
3074.27;2.57
3074.51;2.57
3074.75;2.57
3074.99;2.57
3075.23;2.57
3075.47;2.57
3075.71;2.57
3075.96;2.58
3076.20;2.58
3076.44;2.58
3076.68;2.58
3076.92;2.58
3077.16;2.59
3077.40;2.59
3077.64;2.59
3077.88;2.59
3078.13;2.59
3078.37;2.59
3078.61;2.59
3078.85;2.59
3079.09;2.59
3079.33;2.59
3079.57;2.59
3079.81;2.60
3080.05;2.60
3080.29;2.60
3080.54;2.60
3080.78;2.60
3081.02;2.60
3081.26;2.60
3081.50;2.60
3081.74;2.60
3081.98;2.60
3082.22;2.60
3082.46;2.60
3082.71;2.60
3082.95;2.61
3083.19;2.61
3083.43;2.61
3083.67;2.61
3083.91;2.62
3084.15;2.62
3084.39;2.62
3084.63;2.62
3084.88;2.62
3085.12;2.62
3085.36;2.62
3085.60;2.63
3085.84;2.63
3086.08;2.63
3086.32;2.63
3086.56;2.63
3086.80;2.63
3087.04;2.63
3087.29;2.63
3087.53;2.63
3087.77;2.63
3088.01;2.63
3088.25;2.63
3088.49;2.63
3088.73;2.63
3088.97;2.63
3089.21;2.63
3089.46;2.64
3089.70;2.64
3089.94;2.64
3090.18;2.64
3090.42;2.64
3090.66;2.64
3090.90;2.64
3091.14;2.65
3091.38;2.65
3091.62;2.65
3091.87;2.65
3092.11;2.65
3092.35;2.65
3092.59;2.65
3092.83;2.65
3093.07;2.65
3093.31;2.65
3093.55;2.66
3093.79;2.66
3094.04;2.66
3094.28;2.66
3094.52;2.66
3094.76;2.66
3095.00;2.66
3095.24;2.66
3095.48;2.66
3095.72;2.66
3095.96;2.66
3096.20;2.66
3096.45;2.66
3096.69;2.66
3096.93;2.66
3097.17;2.66
3097.41;2.66
3097.65;2.66
3097.89;2.66
3098.13;2.66
3098.37;2.66
3098.62;2.67
3098.86;2.67
3099.10;2.67
3099.34;2.67
3099.58;2.67
3099.82;2.68
3100.06;2.68
3100.30;2.68
3100.54;2.68
3100.78;2.68
3101.03;2.68
3101.27;2.68
3101.51;2.69
3101.75;2.69
3101.99;2.69
3102.23;2.69
3102.47;2.69
3102.71;2.69
3102.95;2.69
3103.20;2.69
3103.44;2.69
3103.68;2.69
3103.92;2.69
3104.16;2.69
3104.40;2.69
3104.64;2.69
3104.88;2.69
3105.12;2.70
3105.37;2.70
3105.61;2.70
3105.85;2.70
3106.09;2.70
3106.33;2.70
3106.57;2.70
3106.81;2.70
3107.05;2.71
3107.29;2.71
3107.53;2.71
3107.78;2.71
3108.02;2.71
3108.26;2.71
3108.50;2.71
3108.74;2.71
3108.98;2.71
3109.22;2.71
3109.46;2.71
3109.70;2.71
3109.95;2.71
3110.19;2.71
3110.43;2.71
3110.67;2.71
3110.91;2.71
3111.15;2.71
3111.39;2.72
3111.63;2.72
3111.87;2.72
3112.12;2.72
3112.36;2.72
3112.60;2.72
3112.84;2.72
3113.08;2.72
3113.32;2.72
3113.56;2.72
3113.80;2.72
3114.04;2.72
3114.28;2.73
3114.53;2.73
3114.77;2.73
3115.01;2.73
3115.25;2.73
3115.49;2.73
3115.73;2.74
3115.97;2.74
3116.21;2.74
3116.45;2.74
3116.70;2.74
3116.94;2.74
3117.18;2.74
3117.42;2.74
3117.66;2.74
3117.90;2.74
3118.14;2.74
3118.38;2.74
3118.62;2.73
3118.86;2.73
3119.11;2.73
3119.35;2.73
3119.59;2.73
3119.83;2.73
3120.07;2.73
3120.31;2.73
3120.55;2.73
3120.79;2.73
3121.03;2.73
3121.28;2.73
3121.52;2.73
3121.76;2.73
3122.00;2.73
3122.24;2.73
3122.48;2.73
3122.72;2.73
3122.96;2.73
3123.20;2.73
3123.44;2.73
3123.69;2.73
3123.93;2.73
3124.17;2.73
3124.41;2.73
3124.65;2.73
3124.89;2.73
3125.13;2.73
3125.37;2.73
3125.61;2.73
3125.86;2.73
3126.10;2.73
3126.34;2.72
3126.58;2.72
3126.82;2.72
3127.06;2.72
3127.30;2.72
3127.54;2.72
3127.78;2.72
3128.03;2.72
3128.27;2.72
3128.51;2.72
3128.75;2.72
3128.99;2.72
3129.23;2.72
3129.47;2.72
3129.71;2.71
3129.95;2.71
3130.19;2.71
3130.44;2.71
3130.68;2.71
3130.92;2.71
3131.16;2.71
3131.40;2.71
3131.64;2.71
3131.88;2.71
3132.12;2.71
3132.36;2.71
3132.61;2.70
3132.85;2.70
3133.09;2.70
3133.33;2.70
3133.57;2.70
3133.81;2.69
3134.05;2.69
3134.29;2.69
3134.53;2.69
3134.77;2.68
3135.02;2.68
3135.26;2.68
3135.50;2.68
3135.74;2.68
3135.98;2.68
3136.22;2.68
3136.46;2.68
3136.70;2.68
3136.94;2.68
3137.19;2.68
3137.43;2.68
3137.67;2.68
3137.91;2.67
3138.15;2.67
3138.39;2.67
3138.63;2.67
3138.87;2.67
3139.11;2.67
3139.35;2.67
3139.60;2.67
3139.84;2.67
3140.08;2.67
3140.32;2.67
3140.56;2.67
3140.80;2.67
3141.04;2.67
3141.28;2.66
3141.52;2.66
3141.77;2.66
3142.01;2.66
3142.25;2.66
3142.49;2.66
3142.73;2.66
3142.97;2.65
3143.21;2.65
3143.45;2.65
3143.69;2.65
3143.94;2.65
3144.18;2.65
3144.42;2.65
3144.66;2.65
3144.90;2.65
3145.14;2.65
3145.38;2.65
3145.62;2.64
3145.86;2.64
3146.10;2.64
3146.35;2.64
3146.59;2.64
3146.83;2.64
3147.07;2.64
3147.31;2.63
3147.55;2.63
3147.79;2.63
3148.03;2.63
3148.27;2.63
3148.52;2.63
3148.76;2.63
3149.00;2.63
3149.24;2.63
3149.48;2.62
3149.72;2.62
3149.96;2.62
3150.20;2.62
3150.44;2.62
3150.68;2.61
3150.93;2.61
3151.17;2.61
3151.41;2.61
3151.65;2.61
3151.89;2.61
3152.13;2.61
3152.37;2.61
3152.61;2.61
3152.85;2.61
3153.10;2.61
3153.34;2.61
3153.58;2.61
3153.82;2.60
3154.06;2.60
3154.30;2.60
3154.54;2.60
3154.78;2.60
3155.02;2.60
3155.27;2.59
3155.51;2.59
3155.75;2.59
3155.99;2.59
3156.23;2.59
3156.47;2.59
3156.71;2.59
3156.95;2.58
3157.19;2.58
3157.43;2.58
3157.68;2.58
3157.92;2.58
3158.16;2.58
3158.40;2.58
3158.64;2.58
3158.88;2.58
3159.12;2.58
3159.36;2.57
3159.60;2.57
3159.85;2.57
3160.09;2.57
3160.33;2.57
3160.57;2.57
3160.81;2.57
3161.05;2.57
3161.29;2.57
3161.53;2.56
3161.77;2.56
3162.01;2.56
3162.26;2.56
3162.50;2.56
3162.74;2.56
3162.98;2.56
3163.22;2.56
3163.46;2.56
3163.70;2.56
3163.94;2.56
3164.18;2.55
3164.43;2.55
3164.67;2.55
3164.91;2.55
3165.15;2.55
3165.39;2.55
3165.63;2.55
3165.87;2.55
3166.11;2.55
3166.35;2.55
3166.59;2.55
3166.84;2.55
3167.08;2.54
3167.32;2.54
3167.56;2.54
3167.80;2.54
3168.04;2.54
3168.28;2.54
3168.52;2.54
3168.76;2.54
3169.01;2.54
3169.25;2.54
3169.49;2.54
3169.73;2.54
3169.97;2.54
3170.21;2.54
3170.45;2.54
3170.69;2.54
3170.93;2.54
3171.18;2.53
3171.42;2.53
3171.66;2.53
3171.90;2.53
3172.14;2.53
3172.38;2.53
3172.62;2.53
3172.86;2.53
3173.10;2.53
3173.34;2.53
3173.59;2.52
3173.83;2.52
3174.07;2.52
3174.31;2.52
3174.55;2.52
3174.79;2.52
3175.03;2.52
3175.27;2.52
3175.51;2.52
3175.76;2.52
3176.00;2.52
3176.24;2.52
3176.48;2.52
3176.72;2.52
3176.96;2.52
3177.20;2.52
3177.44;2.52
3177.68;2.52
3177.93;2.52
3178.17;2.52
3178.41;2.52
3178.65;2.52
3178.89;2.51
3179.13;2.51
3179.37;2.51
3179.61;2.51
3179.85;2.51
3180.09;2.51
3180.34;2.51
3180.58;2.51
3180.82;2.51
3181.06;2.51
3181.30;2.51
3181.54;2.51
3181.78;2.51
3182.02;2.51
3182.26;2.51
3182.51;2.51
3182.75;2.51
3182.99;2.51
3183.23;2.51
3183.47;2.51
3183.71;2.51
3183.95;2.51
3184.19;2.51
3184.43;2.51
3184.67;2.51
3184.92;2.51
3185.16;2.51
3185.40;2.51
3185.64;2.51
3185.88;2.51
3186.12;2.51
3186.36;2.51
3186.60;2.50
3186.84;2.50
3187.09;2.50
3187.33;2.50
3187.57;2.50
3187.81;2.51
3188.05;2.51
3188.29;2.51
3188.53;2.51
3188.77;2.51
3189.01;2.51
3189.25;2.50
3189.50;2.50
3189.74;2.50
3189.98;2.50
3190.22;2.50
3190.46;2.50
3190.70;2.50
3190.94;2.50
3191.18;2.50
3191.42;2.50
3191.67;2.50
3191.91;2.50
3192.15;2.50
3192.39;2.50
3192.63;2.50
3192.87;2.50
3193.11;2.50
3193.35;2.50
3193.59;2.50
3193.83;2.50
3194.08;2.50
3194.32;2.50
3194.56;2.50
3194.80;2.50
3195.04;2.49
3195.28;2.49
3195.52;2.49
3195.76;2.49
3196.00;2.49
3196.25;2.49
3196.49;2.49
3196.73;2.49
3196.97;2.49
3197.21;2.49
3197.45;2.49
3197.69;2.49
3197.93;2.49
3198.17;2.49
3198.42;2.49
3198.66;2.49
3198.90;2.49
3199.14;2.49
3199.38;2.49
3199.62;2.49
3199.86;2.49
3200.10;2.49
3200.34;2.49
3200.58;2.49
3200.83;2.49
3201.07;2.49
3201.31;2.49
3201.55;2.49
3201.79;2.49
3202.03;2.49
3202.27;2.49
3202.51;2.49
3202.75;2.49
3203.00;2.49
3203.24;2.48
3203.48;2.48
3203.72;2.48
3203.96;2.48
3204.20;2.48
3204.44;2.48
3204.68;2.48
3204.92;2.48
3205.17;2.48
3205.41;2.48
3205.65;2.48
3205.89;2.48
3206.13;2.48
3206.37;2.48
3206.61;2.47
3206.85;2.47
3207.09;2.47
3207.33;2.47
3207.58;2.47
3207.82;2.47
3208.06;2.47
3208.30;2.47
3208.54;2.47
3208.78;2.47
3209.02;2.47
3209.26;2.47
3209.50;2.47
3209.75;2.47
3209.99;2.47
3210.23;2.47
3210.47;2.47
3210.71;2.47
3210.95;2.47
3211.19;2.47
3211.43;2.47
3211.67;2.47
3211.91;2.47
3212.16;2.47
3212.40;2.47
3212.64;2.47
3212.88;2.47
3213.12;2.47
3213.36;2.47
3213.60;2.47
3213.84;2.47
3214.08;2.47
3214.33;2.47
3214.57;2.47
3214.81;2.47
3215.05;2.47
3215.29;2.47
3215.53;2.47
3215.77;2.47
3216.01;2.46
3216.25;2.47
3216.49;2.47
3216.74;2.47
3216.98;2.47
3217.22;2.47
3217.46;2.47
3217.70;2.47
3217.94;2.47
3218.18;2.47
3218.42;2.47
3218.66;2.47
3218.91;2.47
3219.15;2.47
3219.39;2.47
3219.63;2.47
3219.87;2.47
3220.11;2.47
3220.35;2.47
3220.59;2.47
3220.83;2.47
3221.08;2.47
3221.32;2.47
3221.56;2.47
3221.80;2.47
3222.04;2.47
3222.28;2.47
3222.52;2.47
3222.76;2.47
3223.00;2.47
3223.24;2.47
3223.49;2.47
3223.73;2.47
3223.97;2.47
3224.21;2.47
3224.45;2.47
3224.69;2.47
3224.93;2.47
3225.17;2.47
3225.41;2.47
3225.66;2.47
3225.90;2.47
3226.14;2.47
3226.38;2.47
3226.62;2.48
3226.86;2.48
3227.10;2.48
3227.34;2.48
3227.58;2.48
3227.82;2.48
3228.07;2.48
3228.31;2.48
3228.55;2.48
3228.79;2.48
3229.03;2.48
3229.27;2.48
3229.51;2.48
3229.75;2.48
3229.99;2.48
3230.24;2.48
3230.48;2.48
3230.72;2.48
3230.96;2.48
3231.20;2.48
3231.44;2.48
3231.68;2.48
3231.92;2.48
3232.16;2.48
3232.41;2.48
3232.65;2.48
3232.89;2.48
3233.13;2.48
3233.37;2.49
3233.61;2.49
3233.85;2.49
3234.09;2.49
3234.33;2.49
3234.57;2.49
3234.82;2.49
3235.06;2.49
3235.30;2.48
3235.54;2.48
3235.78;2.48
3236.02;2.48
3236.26;2.48
3236.50;2.48
3236.74;2.48
3236.99;2.48
3237.23;2.48
3237.47;2.48
3237.71;2.48
3237.95;2.48
3238.19;2.48
3238.43;2.48
3238.67;2.48
3238.91;2.48
3239.15;2.49
3239.40;2.49
3239.64;2.49
3239.88;2.49
3240.12;2.49
3240.36;2.49
3240.60;2.48
3240.84;2.48
3241.08;2.49
3241.32;2.49
3241.57;2.49
3241.81;2.49
3242.05;2.49
3242.29;2.49
3242.53;2.49
3242.77;2.49
3243.01;2.49
3243.25;2.48
3243.49;2.48
3243.73;2.48
3243.98;2.48
3244.22;2.48
3244.46;2.48
3244.70;2.48
3244.94;2.48
3245.18;2.48
3245.42;2.48
3245.66;2.48
3245.90;2.48
3246.15;2.49
3246.39;2.49
3246.63;2.49
3246.87;2.49
3247.11;2.49
3247.35;2.49
3247.59;2.49
3247.83;2.49
3248.07;2.49
3248.32;2.49
3248.56;2.49
3248.80;2.49
3249.04;2.49
3249.28;2.49
3249.52;2.49
3249.76;2.49
3250.00;2.49
3250.24;2.49
3250.48;2.49
3250.73;2.49
3250.97;2.49
3251.21;2.49
3251.45;2.49
3251.69;2.50
3251.93;2.50
3252.17;2.50
3252.41;2.50
3252.65;2.50
3252.90;2.50
3253.14;2.50
3253.38;2.50
3253.62;2.50
3253.86;2.50
3254.10;2.50
3254.34;2.51
3254.58;2.51
3254.82;2.51
3255.06;2.51
3255.31;2.51
3255.55;2.51
3255.79;2.51
3256.03;2.52
3256.27;2.52
3256.51;2.52
3256.75;2.52
3256.99;2.52
3257.23;2.52
3257.48;2.52
3257.72;2.52
3257.96;2.52
3258.20;2.52
3258.44;2.52
3258.68;2.53
3258.92;2.53
3259.16;2.53
3259.40;2.53
3259.65;2.53
3259.89;2.53
3260.13;2.53
3260.37;2.53
3260.61;2.53
3260.85;2.53
3261.09;2.53
3261.33;2.53
3261.57;2.53
3261.81;2.54
3262.06;2.54
3262.30;2.54
3262.54;2.54
3262.78;2.54
3263.02;2.54
3263.26;2.54
3263.50;2.54
3263.74;2.54
3263.98;2.54
3264.23;2.54
3264.47;2.54
3264.71;2.54
3264.95;2.54
3265.19;2.54
3265.43;2.54
3265.67;2.54
3265.91;2.54
3266.15;2.55
3266.39;2.55
3266.64;2.55
3266.88;2.55
3267.12;2.55
3267.36;2.55
3267.60;2.55
3267.84;2.55
3268.08;2.55
3268.32;2.55
3268.56;2.55
3268.81;2.55
3269.05;2.55
3269.29;2.55
3269.53;2.55
3269.77;2.55
3270.01;2.55
3270.25;2.55
3270.49;2.55
3270.73;2.55
3270.98;2.55
3271.22;2.55
3271.46;2.55
3271.70;2.55
3271.94;2.55
3272.18;2.55
3272.42;2.55
3272.66;2.55
3272.90;2.55
3273.14;2.55
3273.39;2.55
3273.63;2.55
3273.87;2.55
3274.11;2.55
3274.35;2.55
3274.59;2.55
3274.83;2.55
3275.07;2.55
3275.31;2.55
3275.56;2.55
3275.80;2.55
3276.04;2.55
3276.28;2.55
3276.52;2.55
3276.76;2.55
3277.00;2.55
3277.24;2.55
3277.48;2.55
3277.72;2.55
3277.97;2.55
3278.21;2.56
3278.45;2.56
3278.69;2.56
3278.93;2.56
3279.17;2.56
3279.41;2.56
3279.65;2.56
3279.89;2.56
3280.14;2.56
3280.38;2.56
3280.62;2.56
3280.86;2.56
3281.10;2.56
3281.34;2.56
3281.58;2.56
3281.82;2.56
3282.06;2.56
3282.30;2.56
3282.55;2.57
3282.79;2.57
3283.03;2.57
3283.27;2.57
3283.51;2.57
3283.75;2.58
3283.99;2.58
3284.23;2.58
3284.47;2.58
3284.72;2.58
3284.96;2.58
3285.20;2.58
3285.44;2.58
3285.68;2.58
3285.92;2.58
3286.16;2.58
3286.40;2.58
3286.64;2.58
3286.89;2.59
3287.13;2.59
3287.37;2.59
3287.61;2.59
3287.85;2.59
3288.09;2.59
3288.33;2.59
3288.57;2.59
3288.81;2.59
3289.05;2.59
3289.30;2.59
3289.54;2.59
3289.78;2.60
3290.02;2.60
3290.26;2.60
3290.50;2.60
3290.74;2.60
3290.98;2.60
3291.22;2.60
3291.47;2.60
3291.71;2.60
3291.95;2.60
3292.19;2.60
3292.43;2.60
3292.67;2.60
3292.91;2.60
3293.15;2.60
3293.39;2.60
3293.63;2.60
3293.88;2.60
3294.12;2.61
3294.36;2.61
3294.60;2.61
3294.84;2.60
3295.08;2.60
3295.32;2.60
3295.56;2.60
3295.80;2.60
3296.05;2.60
3296.29;2.60
3296.53;2.60
3296.77;2.60
3297.01;2.60
3297.25;2.60
3297.49;2.60
3297.73;2.60
3297.97;2.60
3298.22;2.60
3298.46;2.60
3298.70;2.60
3298.94;2.60
3299.18;2.59
3299.42;2.59
3299.66;2.59
3299.90;2.59
3300.14;2.59
3300.38;2.59
3300.63;2.58
3300.87;2.58
3301.11;2.58
3301.35;2.58
3301.59;2.58
3301.83;2.58
3302.07;2.58
3302.31;2.58
3302.55;2.58
3302.80;2.58
3303.04;2.58
3303.28;2.57
3303.52;2.57
3303.76;2.57
3304.00;2.57
3304.24;2.57
3304.48;2.57
3304.72;2.57
3304.96;2.56
3305.21;2.56
3305.45;2.56
3305.69;2.56
3305.93;2.56
3306.17;2.55
3306.41;2.55
3306.65;2.55
3306.89;2.55
3307.13;2.55
3307.38;2.54
3307.62;2.54
3307.86;2.54
3308.10;2.54
3308.34;2.53
3308.58;2.53
3308.82;2.53
3309.06;2.53
3309.30;2.53
3309.54;2.52
3309.79;2.52
3310.03;2.52
3310.27;2.52
3310.51;2.52
3310.75;2.52
3310.99;2.52
3311.23;2.52
3311.47;2.52
3311.71;2.51
3311.96;2.51
3312.20;2.51
3312.44;2.51
3312.68;2.51
3312.92;2.51
3313.16;2.51
3313.40;2.50
3313.64;2.50
3313.88;2.50
3314.13;2.50
3314.37;2.50
3314.61;2.50
3314.85;2.49
3315.09;2.49
3315.33;2.49
3315.57;2.49
3315.81;2.49
3316.05;2.49
3316.29;2.48
3316.54;2.48
3316.78;2.48
3317.02;2.48
3317.26;2.48
3317.50;2.48
3317.74;2.48
3317.98;2.48
3318.22;2.47
3318.46;2.47
3318.71;2.47
3318.95;2.47
3319.19;2.47
3319.43;2.47
3319.67;2.47
3319.91;2.47
3320.15;2.46
3320.39;2.46
3320.63;2.46
3320.88;2.46
3321.12;2.46
3321.36;2.46
3321.60;2.46
3321.84;2.46
3322.08;2.45
3322.32;2.45
3322.56;2.45
3322.80;2.45
3323.04;2.45
3323.29;2.45
3323.53;2.45
3323.77;2.45
3324.01;2.44
3324.25;2.44
3324.49;2.44
3324.73;2.44
3324.97;2.44
3325.21;2.44
3325.46;2.44
3325.70;2.44
3325.94;2.44
3326.18;2.44
3326.42;2.44
3326.66;2.43
3326.90;2.43
3327.14;2.43
3327.38;2.43
3327.62;2.43
3327.87;2.43
3328.11;2.43
3328.35;2.43
3328.59;2.43
3328.83;2.43
3329.07;2.43
3329.31;2.43
3329.55;2.43
3329.79;2.43
3330.04;2.43
3330.28;2.42
3330.52;2.42
3330.76;2.42
3331.00;2.42
3331.24;2.42
3331.48;2.42
3331.72;2.42
3331.96;2.42
3332.20;2.42
3332.45;2.42
3332.69;2.42
3332.93;2.42
3333.17;2.42
3333.41;2.42
3333.65;2.42
3333.89;2.42
3334.13;2.42
3334.37;2.42
3334.62;2.42
3334.86;2.42
3335.10;2.42
3335.34;2.42
3335.58;2.42
3335.82;2.41
3336.06;2.41
3336.30;2.41
3336.54;2.41
3336.78;2.41
3337.03;2.41
3337.27;2.41
